127.0.0.1 - - [20/Jul/2016:10:23:40 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 58 "http://hbmr.dev/wp-admin/edit.php" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
127.0.0.1 - - [20/Jul/2016:10:23:40 +0100] "GET /wp-includes/js/mediaelement/mediaelementplayer.min.css?ver=2.18.1 HTTP/1.1" 200 20163 "http://hbmr.dev/wp-admin/upload.php" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
127.0.0.1 - - [20/Jul/2016:10:23:40 +0100] "GET /wp-includes/js/mediaelement/wp-mediaelement.min.css?ver=4.5.2 HTTP/1.1" 200 4477 "http://hbmr.dev/wp-admin/upload.php" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
127.0.0.1 - - [20/Jul/2016:10:23:40 +0100] "GET /wp-includes/js/imgareaselect/imgareaselect.css?ver=0.9.8 HTTP/1.1" 200 790 "http://hbmr.dev/wp-admin/upload.php" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
127.0.0.1 - - [20/Jul/2016:10:23:40 +0100] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=jquery-core,jquery-migrate,utils,plupload&ver=4.5.2 HTTP/1.1" 200 81573 "http://hbmr.dev/wp-admin/upload.php" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
127.0.0.1 - - [20/Jul/2016:10:23:40 +0100] "GET /wp-admin/upload.php HTTP/1.1" 200 92324 "http://hbmr.dev/wp-admin/edit.php" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
127.0.0.1 - - [20/Jul/2016:10:23:40 +0100] "GET /wp-admin/load-styles.php?c=1&dir=ltr&load%5B%5D=dashicons,admin-bar,buttons,media-views,common,forms,admin-menu,dashboard,list-tables,edit,revisions,media,themes,about,nav-menu&load%5B%5D=s,widgets,site-icon,l10n,wp-auth-check&ver=4.5.2 HTTP/1.1" 200 98583 "http://hbmr.dev/wp-admin/upload.php" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
127.0.0.1 - - [20/Jul/2016:10:23:40 +0100] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=hoverIntent,common,admin-bar,underscore,shortcode,backbone,wp-util,wp-backbone,media-models,wp-plupload,jquery-ui-core,jquery-ui&load%5B%5D=-widget,jquery-ui-mouse,jquery-ui-sortable,mediaelement,wp-mediaelement,media-views,media-editor,media-audiovideo,mce-view,imgar&load%5B%5D=easelect,image-edit,media-grid,media,svg-painter,heartbeat,wp-auth-check&ver=4.5.2 HTTP/1.1" 200 120537 "http://hbmr.dev/wp-admin/upload.php" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
127.0.0.1 - - [20/Jul/2016:10:23:41 +0100] "GET /wp-includes/images/spinner.gif HTTP/1.1" 200 4162 "http://hbmr.dev/wp-admin/load-styles.php?c=1&dir=ltr&load%5B%5D=dashicons,admin-bar,buttons,media-views,common,forms,admin-menu,dashboard,list-tables,edit,revisions,media,themes,about,nav-menu&load%5B%5D=s,widgets,site-icon,l10n,wp-auth-check&ver=4.5.2" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
127.0.0.1 - - [20/Jul/2016:10:23:41 +0100] "GET /favicon.ico HTTP/1.1" 200 5 "http://hbmr.dev/wp-admin/upload.php" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
127.0.0.1 - - [20/Jul/2016:10:23:41 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 38178 "http://hbmr.dev/wp-admin/upload.php" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
127.0.0.1 - - [20/Jul/2016:10:23:41 +0100] "GET /wp-content/uploads/2016/07/trophy-250x174.jpg HTTP/1.1" 200 10235 "http://hbmr.dev/wp-admin/upload.php" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
